,lien,Kilométrage,Année,Marque,Modèle,Carburant,Puissance fiscale,Couleur du véhicule,Etat du véhicule,Type de carrosserie,Boite,Cylindrée,Description,Prix
71,https://www.tayara.tn//listings/voitures-9/80e0cbae-ffd8-4f65-aaa1-8940402e9f3c/-bmw-318i-f30-sport-line-pack-night-toit-xénon,83500.0,2016.0,BMW,Serie 3,Essence,7.0,Gris,Avec kilométrage,Berline,Automatique,1.6," 👉 🆕 A VENDRE 🚘 👑 BMW 318 i F30 BVA SPORT LINE PACK NIGHT TOIT OUVRANT MODEL 2016 PHASE 2 ₪💰💲PRIX : 126 000 DT. 🚫 Svp pas de dérangement après 19.00H ☎ 📞 📱 Tel 98 214 267. // 53 402 770. ⛔️ Pour les sérieux, Curieux s'abstenir. 🚫 S.V.P. Prix légèrement négociable. ✅➡Carte grise tunisienne.TU 191 ✅➡Puissance : 7CV TURBO, 136 Cv. Dynamiques. ✅➡Boîte auto ✅➡Kilométrage : 83 MKm. ✅➡Première Mise en circulation : 01/09//2016 ✅➡Énergie : Essence. ✅➡Couleur extérieure : gris charbon métallisé' ✅➡Couleur intérieure Tout Cuir en noir fil rouge ✅➡ RIDEAUX PARE-SOLEIL LATÉRAUX ET ARRIÈRES ÉLECTRIQUE. 🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 ♫→Grand Écran avec souris qui affiche toutes les options de la voiture. ♫→Volant Multifonctions en cuir. ♫→Jantes Aluminium 17’’ avec pneus PIRELLI Runflat. ♫→Radar de recule. Av/ar avec caméra de reçue ♫→Voiture presque neuve. 🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 ₪💰💲 Prix 126 000 DT. ☎ 📱 Tel 98 214 267. // 53 402 770. ⛔️ SVP uniquement pour les sérieux, Curieux s'abstenir. 🚫 S.V.P. Prix légèrement négociable. ₪☎ 📱 SVP pas de dérangement après 19.00H",126000.0
72,https://www.tayara.tn//listings/voitures-9/91d9f753-a369-42cb-b8a3-c3d1a79d8b07/e200-kit-amg-phase-2-bva-,97000.0,2012.0,Mercedes-Benz,Classe E,Essence,11.0,Noir,Avec kilométrage,Berline,Automatique,1.8," 🆕 A Vendre 🚘 👑 E200 KIT AMG  👰 BVA Toit panoramique ouvrant.                                           Svp pas de dérangement après 19.00 H ☎ 📱 Tel : 98 214 267.     53 402 770.                  PRIX :109 000 DT ⛔️ Pour les sérieux, Curieux s'abstenir. 🚫 S.V.P. Prix légèrement négociable.  ✌🏠 Voiture visible dans notre Show Room YOUSSEF AUTO : Route de la Marsa km 13 (en face carrefour) Sidi Daoud Tunis pour visite. Heure travail de 10.00 H jusqu’à 19.00H 👉 🆕 A Vendre 🚘 👑 E200 KIT AMG👰 BVA Toit panoramique ouvrant fulls options. 👌 ☑interieur cuir caramel Sieges sport AMG  ☑➡Mise en circulation 1/09/2012 ☑➡Kilométrage :97000 km uniquement  ☑➡Energie : essence 11Cv  ☑➡Couleur extérieure :noir  ☑➡Designe intérieur :caramel  ☑➡9GTronic automatique à neuf vitesses (BOITE VITESSE AUTOMATIQUE).  ☑➡Puissance fiscal : 9 Cv  🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 ✅➡Kit AMG à l'intérieur et à l'extérieur de la voiture. ✅➡TV DVD sur les deux à puit tête avant ✅toit panoramique ouvrant  ✅➡Bi xénon directionnel. ✅➡Sièges électriques AMG mémorise ✅➡Volant en cuir multifonctions AMG. ✅➡Rétroviseurs rabattables électriques chauffants. de couleur noir ✅➡Climatisation automatique bi zone. ✅➡Vitres teintées en noir d'origine. ✅➡Feux de jours auto LED  ✅➡Capteur de stationnement avant et arrière.avec caméra de recul  ✅➡Stationnement automatique avec radar de recul av/ar ✅➡Jantes AMG 19"" avec des pneus RunFlat  ✅➡Lave glace auto. ✅➡Bluetooth, Prise audio auxiliaire, Prise 12v ,Prise USB, Système audio mp3. ✅➡ Système de sonorisation Surround haut de gamme Rideaux latéraux et arrière électrique  ✅➡Ordinateur de bord avec souris qui affiche toutes les options de la voiture avec ses défauts ✅➡Voiture première main très très propre comme neuve. 🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 ₪ 💰💲 Prix 109 000 DT.  ₪🚫 S.V.P. Prix légèrement négociable.  ₪⛔️ S.V.P. Curieux s'abstenir.  ₪☎ 📱 Tel : 98 214 267.      53 402 770",109000.0
73,https://www.tayara.tn//listings/voitures-9/921eb23b-9b8e-46dd-8463-db72dcf3da6e/nissan-juke-nismo-11-cv-,65000.0,2013.0,Nissan,Juke,Essence,11.0,Blanc,Avec kilométrage,Pick up,Manuelle,1.6," 👉 🆕 A VENDRE 🚘 👑 Nissan Juke nismo 11 Cv. 200 Cv dyn. pour amateur de voiture et de vitesse 🚫 Svp pas de dérangement après 19.00H ☎ 📞 📱 Tel 98 214 267. // 53 402 770. ⛔️ Pour les sérieux, Curieux s'abstenir. 🚫 S.V.P. Prix légèrement négociable. ✅➡Kilométrage : 65000 km ✅➡Énergie : Essence. ✅➡Puissance : 11 Cv ✅➡Boite 6 rapport essence ✅➡Année 2013. ✅➡Voiture importée de l’Allemagne TU165. ✅➡Jantes 18 pouces   camera de recul ✅➡Kit nismo a l'exterieur et a l'exterieur  🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 Antibrouillards Détecteur de luminosité Détecteur de pluie Fermeture centralisée Feux à LED Jantes en alliage Lave Phares Peinture métallisée Radar de recul Rétroviseurs électriques chauffant Vitres teintées coudoir avant Autoradio Autoradio CD Autoradio CD/Mp3 Bluetooth Boîte à gants réfrigérée Bouton Start & Stop Caméra de recul Climatisation Climatronic Connectivité Aux, usb, iPod Direction assistée GPS 🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗🚙🚕🚗 ✅➡Voiture presque neuve. ₪💰💲 Prix : 58 500 DT SVP prix légèrement négociable et curieux s’abstenir ☎ 📱 Tel 98 214 267. // 53 402 770.",58500.0
74,https://www.tayara.tn//listings/voitures-9/f08defab-3bc6-465e-9373-f71c894d8c60/hyundai-accent-essence-auto-importe-etat-comme-neuf-,187500.0,2012.0,Hyundai,Accent,Essence,6.0,Blanc,Nouveau,Berline,Automatique,1.4," Hyundai accent, essence 1.4, importe du Golf. En tres bon etat.entretien a jour .Huile ,filtres et bougies change a 187000. tout options NB pas de deplacement svp Tel 98428401",29500.0
75,https://www.tayara.tn//listings/voitures-9/4fcce43f-7cfb-403f-b6c3-93ba4e540597/308,94000.0,2015.0,Peugeot,308,Essence,5.0,Marron,Avec kilométrage,Autres,Manuelle,1.2,  308 exclusive toute options Climatronique bizone Détecteur de pluie Ecran tactile Camera et radar de recule avant et arrière Feux de jour en led Chaises pilotes Gante aluminium Antibrouillard Volant multi fonction Feux avant et arrière en led 4 vitres électriques Rétroviseurs électriques et rabattable Accoudoir avant et arrière Salon isoflexe Faible consommation et plein de confort salon cuir,34000.0
76,https://www.tayara.tn//listings/voitures-9/a0b46b6d-850d-48f1-b2c3-1fb399023cfb/clio-zen,93000.0,2014.0,Renault,Clio,Essence,5.0,Bleu,Avec kilométrage,Compacte,Manuelle,>4.0, clio  4 cylinders  toute options prix négociable ,34800.0
77,https://www.tayara.tn//listings/voitures-9/0043f62b-4bf7-4b80-bd7f-01fa96e302f1/clio-3-neuf-1-er-main-,175000.0,2007.0,Renault,Clio,Essence,5.0,Bleu,Nouveau,Compacte,Manuelle,1.2, A vendre clio 3 1er main neuf kol chay d origine tt option climatisé assistée vitre électrique fermeture centralisée pour plus d info appeler 24146232,21800.0
78,https://www.tayara.tn//listings/voitures-9/a06e9b77-7914-49c7-9460-e995620bf2e0/🇨🇮-fiat-500-🇨🇮,100000.0,2016.0,Fiat,500,Essence,4.0,Autre,Avec kilométrage,Autres,Automatique,1.2, 🔔 Prix :38.000🔔 ☎ tel 58 707 706  : Mr MHADBI HOUSSEM  🛑🛑Agence LAJMI AUTO 🛑🛑 riadh al andalous ariana  à coté de carrefour market riadh al andalous ariana 🇨🇮 FIAT 500    🇨🇮 ⛔Possibilité de Vente ou Echange ⛔ Puissance fiscal : 4 CV essence  ⛔ Date de mise en circulation : 11/ 2016 ⛔ Boite :  automatique  ⛔ Kilométrage : 100.000 km ⛔Matricule 192 Options : ➡ toit panoramique  ➡ climatiseur  ➡ Volant cuir + multi fonction ➡ Poste radio tactile ➡ Téléphone + vocale ➡ vitres électriques ➡ Auxiliaire + USB ➡ Rétroviseur électrique  ➡ jante alu 15 pouces,38000.0
79,https://www.tayara.tn//listings/voitures-9/71ca8382-7d88-424f-b320-73bca027007d/iveco-c12,420000.0,2008.0,Iveco,Daily,Diesel,8.0,Blanc,Avec kilométrage,Pick up,Manuelle,3.5, a vendre,32000.0
80,https://www.tayara.tn//listings/voitures-9/394d9f71-0c37-4f3b-8d7d-f9b3206096a1/🇩🇪audi-a-4-en-exellent-état-🇩🇪,157000.0,2010.0,Audi,A4,Essence,7.0,Noir,Avec kilométrage,Autres,Manuelle,1.8, 🔔 Prix :39.000🔔 ☎ tel 58 707 706  : Mr MHADBI HOUSSEM  🛑🛑Agence LAJMI AUTO 🛑🛑 riadh al andalous ariana  à coté de carrefour market riadh al andalous ariana 🇩🇪Audi A 4 en exellent état 🇩🇪 ⛔Possibilité de Vente ou Echange⛔ ⛔ Puissance fiscal : 7 CV essence  ⛔ Date de mise en circulation : 8/ 2010 ⛔ Boite : manuelle 7 v  ⛔ Kilométrage : 157.000 km ⛔Matricule 144 Options : ➡ BLUETOOTH  ➡ jante 17 ➡ Volant multifonction  ➡ Climatronic  ➡ radar de recul,39000.0
81,https://www.tayara.tn//listings/voitures-9/e14abc2e-9da7-40d7-b159-61f9110ea600/nisssa-navara,230000.0,2006.0,Nissan,Navara,Diesel,8.0,Noir,Avec kilométrage,4 x 4,Manuelle,2.5, 8cv,45000.0
82,https://www.tayara.tn//listings/voitures-9/a17c07c3-ad26-4aeb-a66e-63379a324878/citroen-nemo,29000.0,2017.0,Citroen,Nemo,Diesel,5.0,Blanc,Nouveau,Compacte,Manuelle,1.4, nemo neuve tte options,27800.0
83,https://www.tayara.tn//listings/voitures-9/dac59435-26d1-4650-9b79-0239c27b086a/clio-classique,192000.0,207.0,Renault,Clio,Essence,5.0,Gris,Nouveau,Compacte,Manuelle,1.5, Bonne état,15200.0
84,https://www.tayara.tn//listings/voitures-9/6de69677-03f3-4e66-859e-3015163fef6b/206-+neuf-,134000.0,2011.0,Peugeot,206+,Essence,4.0,Gris,Nouveau,Compacte,Manuelle,1.2, A vendre 206 +neuf kol chay d origine tt option climatisé assistée vitre électrique fermeture centralisée pour plus d info appeler 93553103 ,19500.0
85,https://www.tayara.tn//listings/voitures-9/3c5b27fe-8859-4b35-bddc-fcc70a1ba517/citroën,10000.0,1994.0,Citroen,ZX,Essence,5.0,Noir,Avec kilométrage,Compacte,Manuelle,1.2, bonne etat..moteur 205 junior parfait..tout en marche..papier en regle,7000.0
86,https://www.tayara.tn//listings/voitures-9/ce62d567-e49d-469c-aa5d-c22f754faa01/super5-nthifa,270000.0,1986.0,Renault,Super 5,Essence,4.0,Blanc,Nouveau,Autres,Manuelle,<1.0, super 5 ; 4chv -5 vitess essence,5800.0
87,https://www.tayara.tn//listings/voitures-9/b52e1244-108f-4230-aba9-b3788b0c16ed/renault-symbol,73000.0,2017.0,Renault,Symbol,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.4," voiture en bon etat,symbol3 tel97318770 vig2020خالصة والسعر.لا نقاش فيه29500.د ما هياش تسجيل اول.",29700.0
88,https://www.tayara.tn//listings/voitures-9/ff39bdef-d4e8-4aff-8fc9-905c5c6dc6ac/polo-7,5000.0,2011.0,Volkswagen,Polo,Diesel,4.0,Jaune,Avec kilométrage,Berline,Manuelle,1.6, Karhba ndifa barrrcha mouteur rekeb jdid,13200.0
89,https://www.tayara.tn//listings/voitures-9/cd821a44-2eba-4b4a-baff-612fc28b6ac6/a-vendre-renault-kongo-tel-95707515,405000.0,2001.0,Renault,Kangoo,Diesel,7.0,Gris,Avec kilométrage,Autres,Manuelle,1.9, 7 ch mazout / assistée  / anne 2001 / 405 kilométrage ,9000.0
90,https://www.tayara.tn//listings/voitures-9/610016b4-9dfc-47b8-b44e-469f344b9713/volkswagen-caddy,380000.0,2007.0,Volkswagen,Caddy,Diesel,7.0,Blanc,Avec kilométrage,Berline,Manuelle,3.0, voiture en bonne état moteur en bonne état  fermeture centrale ,16500.0
91,https://www.tayara.tn//listings/voitures-9/d40c70a9-ced8-4a2a-b289-f667926e94d0/🇨🇮-fiat-punto-easy-🇨🇮,80000.0,2017.0,Fiat,Punto,Essence,4.0,Blanc,Avec kilométrage,Autres,Manuelle,1.2, 🔔 Prix :30.000🔔 ☎ tel 58 707 706  : Mr MHADBI HOUSSEM  🛑🛑Agence LAJMI AUTO 🛑🛑 riadh al andalous ariana  à coté de carrefour market riadh al andalous ariana 🇨🇮 FIAT PUNTO EASY 🇨🇮 ⛔Possibilité de Vente ou Echange ⛔ Puissance fiscal : 4 CV essence  ⛔ Date de mise en circulation : 5/ 2017 ⛔ Boite : manuelle 5 v  ⛔ Kilométrage : 80.000 km ⛔Matricule 198 Options : ➡ Volant cuir + multi fonction ➡ climatronic  ➡ Téléphone + vocale ➡ 4 vitres électriques ➡ Auxiliaire + USB ➡ Rétroviseur électrique ➡ jante alu 15 pouces,30000.0
92,https://www.tayara.tn//listings/voitures-9/c34e9a0b-58b9-490e-8cb1-29b5523ceb39/av-polo-7,150000.0,2013.0,Volkswagen,Polo,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2, polo 7  annee 2013  5 ch t.option tel 54 912 610,22800.0
93,https://www.tayara.tn//listings/voitures-9/51bf41ce-05af-41a8-9018-8a5da8add8ea/dacia-dokker-stepway-5-place-52940317,81000.0,2016.0,Dacia,Dokker,Essence,6.0,Bleu,Avec kilométrage,Berline,Manuelle,1.2, TOUTE OPTION REGELATEUR VITESSE  JENTE ALU TROVISEUR ELECTRIC GPS TEL RADAR DE RECUL COMANDE VOLANT ABS ..................,40000.0
94,https://www.tayara.tn//listings/voitures-9/2bb3cba4-dfd9-4621-8653-eed8a4a9d834/🇯🇵-nissan-qashqai-1ère-main-🇯🇵,70000.0,2016.0,Nissan,Qashqai,Diesel,7.0,Blanc,Avec kilométrage,Autres,Manuelle,1.6, 🔔 Prix :75.000🔔 ☎ tel 58 707 706  : Mr MHADBI HOUSSEM  🛑🛑Agence LAJMI AUTO 🛑🛑 riadh al andalous ariana  à coté de carrefour market riadh al andalous ariana 🇯🇵 NISSAN QASHQAI  1ÈRE MAIN 🇯🇵 ⛔Possibilité de Vente ou Echange⛔ ⛔ Puissance fiscal : 7  CV diesel  ⛔ Date de mise en circulation : 9/ 2016 ⛔ Boite : manuelle 6v  ⛔ Kilométrage : 70.000 km ⛔matricule 191  ⛔1ère main Options : ➡ radar de recul  ➡️sieges électriques chauffants ➡ salon cuir  ➡ climatronic  ➡ Volant cuir + multi fonction ➡ Poste radio tactile ➡ Téléphone + vocale ➡ 4 vitres électriques ➡ Auxiliaire + USB ➡ Rétroviseur électrique + rabattable  ➡ jante alu 17,75000.0
95,https://www.tayara.tn//listings/voitures-9/ac86f730-f9ad-4498-a273-668a68077673/renault-symbole,60000.0,2016.0,Renault,Symbol,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2, voiture renault symbole  4ans 60000 km  batterie neuve/boite vitesse neuve/ très propre.,29000.0
96,https://www.tayara.tn//listings/voitures-9/e96bb6b4-cd21-44c2-8ac8-970c9e067db2/fiat-doblo,136000.0,2015.0,Fiat,Doblo,Diesel,5.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,1.3, a vendre superbe fiat doblo  tts options  année 2015 bien entretenu,18000.0
97,https://www.tayara.tn//listings/voitures-9/99dedbfa-0acd-44fe-b3bf-a59041ed7df4/fiat-punto-pop,99800.0,2013.0,Fiat,Punto,Essence,4.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.2," Première main, en parfait état carnet d’entretien à jour",25000.0
98,https://www.tayara.tn//listings/voitures-9/aa299859-09b8-41c6-89eb-2864b3b074a4/av-une-belle-golf-6-,197000.0,2010.0,Volkswagen,Golf 6,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.4, Av golf 6 essence 1.4l version team importée d'Allemagne toute option sauf toit et volant multifonction. Ordinateur de bord Régulateur de vitesse siège isofix Siégé réglable et chauffant 4 vitres teintés électriques antibrouillard Radar avant et de récul 5 repose tètes accoudoirs Avant et arrière 12 air bagues Jantes alu etc ... 2 clés d'origines 4 roues neuves(achetées au mois de septembre 2019) Visite technique valable au mois de juin 2021,34000.0
99,https://www.tayara.tn//listings/voitures-9/f75f787b-8db4-4135-8af0-52b67c0cb94a/🇩🇪audi-a-4-en-exellent-état-🇩🇪,152000.0,2012.0,Audi,A4,Essence,7.0,Gris,Avec kilométrage,Autres,Manuelle,1.8, 🔔 Prix :52.000🔔 ☎ tel 58 707 706  : Mr MHADBI HOUSSEM  🛑🛑Agence LAJMI AUTO 🛑🛑 riadh al andalous ariana  à coté de carrefour market riadh al andalous ariana 🇩🇪Audi A 4 en exellent état 🇩🇪 ⛔Possibilité de Vente ou Echange⛔ ⛔ Puissance fiscal : 7 CV essence  ⛔ Date de mise en circulation : 8/ 2012 ⛔ Boite : manuelle 6v  ⛔ Kilométrage : 152.000 km ⛔matricule 162 Options : ➡ BLUETOOTH  ➡ jante 17 ➡ Volant multifonction  ➡ Climatronic,52000.0
100,https://www.tayara.tn//listings/voitures-9/94c48c1b-7d1d-4d9a-ae2b-183d4f52a6b6/peugeot-406,200000.0,2000.0,Peugeot,406,Essence,7.0,Gris,Avec kilométrage,Autres,Manuelle,1.9, Peugeot 406 karhba indhifa ,13500.0
101,https://www.tayara.tn//listings/voitures-9/803c4594-86a5-4aff-bf49-d70a2cd7d22d/voiture,240000.0,2005.0,Fiat,Palio,Essence,5.0,Blanc,Avec kilométrage,Autres,Manuelle,>4.0, bonne état,11500.0
102,https://www.tayara.tn//listings/voitures-9/94d8ff5e-d684-4ed0-9bf8-83c218c5be46/peugeot-305,123000.0,1986.0,Peugeot,305,Essence,6.0,Blanc,Nouveau,Berline,Manuelle,1.2, Peugeot 305 essence 6ch nauveau model mekanik inpecable juste kit ambrayage (disc et plateau) 98 727 974,2500.0
103,https://www.tayara.tn//listings/voitures-9/cab9c0c9-18c7-4bce-8a93-a7b97c13903a/renault-clio,168000.0,2004.0,Renault,Clio,Essence,5.0,Noir,Avec kilométrage,Compacte,Manuelle,1.4, Etas tres propre(Voir Fotos).Prix negociable. Vous pouvez me joindre au 93-805.336,21000.0
104,https://www.tayara.tn//listings/voitures-9/1cdb3c99-f496-4d07-a0f3-95bbacb3000b/peugeot-407-phase-2,175000.0,2007.0,Peugeot,407,Diesel,6.0,Camel,Nouveau,Compacte,Manuelle,1.6, une belle voiture impeccable tt options: climatronic fermeture centralisée vitre électrique rétroviseur électrique ordinateur de bord ABS/ESP accoudoir réfrigéré Régulateur et limiteur de vitesse Détecteur de pluie poste cd d'origine avec commande au volant.. Jantes allume 8 airbags clé double... Téléphone: 95566615 prix légèrement négociable,23500.0
105,https://www.tayara.tn//listings/voitures-9/e83f2375-9295-42ea-ae47-23894e387fa5/hyundai-grand-i10-première-main-neuuf,89000.0,2017.0,Hyundai,Grand i10,Essence,5.0,Gris,Nouveau,Berline,Manuelle,1.2, a vendre Hyundai Grand i10 première main  89 000 km        ✅ 5 chevaux         ✅ modèle 2017    ✅ essence             ✅ double clé d'origines disponibles   ✅ prix 29 500  ⛔⛔me contacter 98 696 927 ⛔⛔,29500.0
106,https://www.tayara.tn//listings/voitures-9/76a767aa-d97d-4107-9648-4690cab09445/isuzu-d-max,336000.0,2007.0,Isuzu,D-MAX,Diesel,8.0,Gris,Avec kilométrage,4 x 4,Manuelle,3.0," isuzu dmax 2007  3.0l diesel; 8 cv;   4x4 double pond abs 4 vitres électriques direction assisté double airbag , serie 149; camion très propre . prix : 41 000 dt légèrement négociable  Tél : 99 740 916",41000.0
107,https://www.tayara.tn//listings/voitures-9/4f4f7ee3-db11-4888-8dc4-c8d45e2111b7/tivoli-à-vendre-,59000.0,2017.0,Ssangyong,Family,Essence,8.0,Gris,Avec kilométrage,Autres,Automatique,1.6, Une belle voiture tivoli gris  Num de tel 24209924,70000.0
108,https://www.tayara.tn//listings/voitures-9/f15fd841-76d8-4ea1-8212-2a18f27f3e02/mercedes-vito,250000.0,2009.0,Mercedes-Benz,Vito,Diesel,7.0,Bleu,Avec kilométrage,Utilitaire,Manuelle,1.8, Mercedes Vito toute option n4ifaa brcha,27000.0
109,https://www.tayara.tn//listings/voitures-9/89cb9bc8-65ec-4865-91d4-e7a1561f7022/renault-megane-tom-tom,229000.0,2010.0,Renault,12,Diesel,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.9, 27000,27000.0
110,https://www.tayara.tn//listings/voitures-9/bb4abd4a-8269-4d07-9e87-b2a1dd964577/trés-belle-bmw-,97000.0,2015.0,BMW,Serie 5,Essence,10.0,Noir,Nouveau,Pick up,Automatique,2.0, BMW  99 99 44 99,118000.0
111,https://www.tayara.tn//listings/voitures-9/a0bb2a2c-542d-4694-a4fd-f3f3d1dae406/minibus-12-places-huanday-h1-a-vendere,200000.0,2010.0,Hyundai,H-1,Diesel,10.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,2.0, Minibus 12 places huanday H1 a vendere. Pour agence de vouyage ou ecole. Etat impicable. Climatisé. Disque bleu.,30000.0
112,https://www.tayara.tn//listings/voitures-9/295ef1e0-1612-45c5-8387-c32e78bf6ea8/polo-3,207800.0,1999.0,Volkswagen,Polo,Essence,4.0,Vert,Avec kilométrage,Compacte,Manuelle,<1.0, 99213560,12300.0
113,https://www.tayara.tn//listings/voitures-9/4c65fec5-cdfe-4983-946d-219d1160c3c4/mercedes-c220-cdi-sfax,200000.0,2000.0,Mercedes-Benz,Classe C,Diesel,8.0,Bleu,Avec kilométrage,Berline,Manuelle,2.2, a vendre mercedes c 220 CDI.boîte 6...état moyenne,18000.0
114,https://www.tayara.tn//listings/voitures-9/0b227a86-38f0-41ab-8663-493307426d7b/voiture-cheverolt-spark,200000.0,2011.0,Chevrolet,Spark,Essence,4.0,Gris,Avec kilométrage,Compacte,Manuelle,1.2, A vendre Chevrolet Spark d'une femme 2ème main,21800.0
115,https://www.tayara.tn//listings/voitures-9/2ee98a15-68b7-4f29-9871-705fc2d473f7/belle-301-a-ne-pas-rater,94450.0,2013.0,Peugeot,301,Essence,5.0,Beige,Avec kilométrage,Berline,Manuelle,1.2, belle 301 a ne pas rater  couleur attirante  jante alu  tt option  tel 98715997 ou 55352754,23500.0
116,https://www.tayara.tn//listings/voitures-9/a0918331-1e3c-433d-893a-2e746ff5d812/bmw-serie-3-(316i)-f30-1ère-main-tel:-+21622350583,87000.0,2014.0,BMW,Serie 3,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,>4.0," BMW SERIE 3 (316i) , F30 ,1ère main ,TEL: +21622350583",68000.0
